timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
2390000000,false,DEAD_RECKONING,28.000214038542207,77.0,10.0,0.0,29.876347144090957,2.38,0,0
2400000000,false,DEAD_RECKONING,28.000214937863813,77.0,10.0,0.0,30.000763038904008,2.39,0,0
2410000000,false,DEAD_RECKONING,28.000215837185422,77.0,10.0,0.0,30.125219059998194,2.4,0,0
2420000000,false,DEAD_RECKONING,28.000216736507028,77.0,10.0,0.0,30.249715128212863,2.41,0,0
2430000000,false,DEAD_RECKONING,28.000217635828633,77.0,10.0,0.0,30.374251167020034,2.42,0,0
2440000000,false,DEAD_RECKONING,28.00021853515024,77.0,10.0,0.0,30.498827102471715,2.43,0,0
2450000000,false,DEAD_RECKONING,28.000219434471845,77.0,10.0,0.0,30.62344286314846,2.44,0,0
2460000000,false,DEAD_RECKONING,28.00022033379345,77.0,10.0,0.0,30.748098380109152,2.45,0,0
2470000000,false,DEAD_RECKONING,28.000221233115056,77.0,10.0,0.0,30.87279358684192,2.46,0,0
2480000000,false,DEAD_RECKONING,28.00022213243666,77.0,10.0,0.0,30.9975284192162,2.47,0,0
2490000000,false,DEAD_RECKONING,28.000223031758267,77.0,10.0,0.0,31.122302815435916,2.48,0,0
2500000000,false,DEAD_RECKONING,28.000223931079873,77.0,10.0,0.0,31.247116715993716,2.49,0,0
2510000000,false,DEAD_RECKONING,28.00022483040148,77.0,10.0,0.0,31.371970063626257,2.5,0,0
2520000000,false,DEAD_RECKONING,28.000225729723084,77.0,10.0,0.0,31.496862803270552,2.51,0,0
2530000000,false,DEAD_RECKONING,28.000226629044693,77.0,10.0,0.0,31.62179488202123,2.52,0,0
2540000000,false,DEAD_RECKONING,28.0002275283663,77.0,10.0,0.0,31.746766249088836,2.53,0,0
2550000000,false,DEAD_RECKONING,28.000228427687905,77.0,10.0,0.0,31.87177685575904,2.54,0,0
2560000000,false,DEAD_RECKONING,28.00022932700951,77.0,10.0,0.0,31.996826655352766,2.55,0,0
