timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
20500000000,true,GNSS_AIDED,12.001007798957634,77.00010773146973,5.711034457815897,11.760739623442987,1.1095998272210317,0.0,0,0
20600000000,true,GNSS_AIDED,12.001012827360132,77.00010880566312,5.713032153414335,11.8180375218206,1.1095985069689174,0.0,0,0
20700000000,true,GNSS_AIDED,12.001017856469682,77.00010988537464,5.715029861713984,11.875335421771013,1.1095971950156063,0.0,0,0
20800000000,true,GNSS_AIDED,12.001022886280515,77.00011097060684,5.717027582614599,11.932633323542063,1.1095958912964818,0.0,0,0
20900000000,true,GNSS_AIDED,12.001027916786855,77.00011206136219,5.719025316004101,11.98993122718656,1.1095945957477191,0.0,0,0
21000000000,true,GNSS_AIDED,12.00103294798293,77.00011315764323,5.721023061779365,12.0472291328947,1.1095933083062828,0.0,0,0
21100000000,true,GNSS_AIDED,12.001037979862954,77.00011425945245,5.723020819834519,12.104527040626863,1.1095920289099228,0.0,0,0
21200000000,true,GNSS_AIDED,12.001043012421142,77.00011536679233,5.725018590074224,12.161824950932214,1.109590757497174,0.0,0,0
21300000000,true,GNSS_AIDED,12.001048045651705,77.00011647966537,5.727016372393516,12.219122863591565,1.1095894940073503,0.0,0,0
21400000000,true,GNSS_AIDED,12.00105307954885,77.00011759807404,5.7290141666887555,12.27642077875447,1.1095882383805444,0.0,0,0
21500000000,true,GNSS_AIDED,12.001058114106778,77.00011872202084,5.731011972868143,12.33371869673681,1.109586990557626,0.0,0,0
21600000000,true,GNSS_AIDED,12.001063149319684,77.00011985150823,5.733009790829858,12.391016617667788,1.1095857504802362,0.0,0,0
21700000000,true,GNSS_AIDED,12.001068185181765,77.00012098653866,5.735007620480374,12.448314541588957,1.1095845180907895,0.0,0,0
21800000000,true,GNSS_AIDED,12.001073221687209,77.0001221271146,5.737005461720668,12.505612468595245,1.1095832933324699,0.0,0,0
21900000000,true,GNSS_AIDED,12.0010782588302,77.00012327323849,5.739003314452161,12.562910398688132,1.1095820761492294,0.0,0,0
22000000000,true,GNSS_AIDED,12.001083296604921,77.00012442491277,5.741001178585448,12.620208332112895,1.109580866485789,0.0,0,0
22100000000,true,GNSS_AIDED,12.001088335005548,77.0001255821399,5.742999054028055,12.677506268977936,1.1095796642876334,0.0,0,0
22200000000,true,GNSS_AIDED,12.001093374026253,77.00012674492228,5.744996940688776,12.734804209372157,1.1095784695010142,0.0,0,0
22300000000,true,GNSS_AIDED,12.001098413661206,77.00012791326238,5.74699483847789,12.792102153472229,1.1095772820729461,0.0,0,0
22400000000,true,GNSS_AIDED,12.00110345390457,77.00012908716256,5.748992747299757,12.849400101178446,1.1095761019512087,0.0,0,0
22500000000,true,GNSS_AIDED,12.001108494750506,77.00013026662528,5.75099066707162,12.906698052696527,1.1095749290843473,0.0,0,0
22600000000,true,GNSS_AIDED,12.00111353619317,77.0001314516529,5.7529885977041015,12.963996008162667,1.1095737634216705,0.0,0,0
22700000000,true,GNSS_AIDED,12.001118578226714,77.00013264224788,5.754986539109515,13.021293967745464,1.1095726049132524,0.0,0,0
22800000000,true,GNSS_AIDED,12.001123620845288,77.00013383841257,5.756984491200285,13.078591931276378,1.1095714535099341,0.0,0,0
22900000000,true,GNSS_AIDED,12.001128664043033,77.00013504014935,5.758982453893543,13.135889899105166,1.1095703091633258,0.0,0,0
23000000000,true,GNSS_AIDED,12.001133707814091,77.00013624746063,5.7609804271039655,13.193187871199314,1.1095691718258054,0.0,0,0
23100000000,true,GNSS_AIDED,12.001138752152597,77.00013746034875,5.762978410747273,13.250485847534833,1.1095680414505251,0.0,0,0
23200000000,true,GNSS_AIDED,12.001143797052684,77.00013867881611,5.764976404740532,13.307783828201934,1.1095669179914118,0.0,0,0
23300000000,true,GNSS_AIDED,12.001148842508478,77.00013990286506,5.7669744089999,13.365081813263487,1.1095658014031704,0.0,0,0
23400000000,true,GNSS_AIDED,12.001153888514104,77.00014113249794,5.768972423453051,13.42237980307766,1.1095646916412885,0.0,0,0
23500000000,true,GNSS_AIDED,12.00115893506368,77.00014236771712,5.770970448014474,13.479677797461079,1.1095635886620387,0.0,0,0
23600000000,true,GNSS_AIDED,12.001163982151324,77.00014360852492,5.77296848260046,13.536975796321713,1.1095624924224863,0.0,0,0
23700000000,true,GNSS_AIDED,12.001169029771145,77.0001448549237,5.7749665271379325,13.594273799972655,1.109561402880494,0.0,0,0
23800000000,true,GNSS_AIDED,12.001174077917252,77.00014610691576,5.776964581551473,13.651571808493088,1.1095603199947268,0.0,0,0
23900000000,true,GNSS_AIDED,12.001179126583747,77.00014736450343,5.778962645761335,13.708869821874089,1.1095592437246589,0.0,0,0
24000000000,true,GNSS_AIDED,12.001184175764733,77.00014862768904,5.780960719691148,13.766167840124865,1.109558174030583,0.0,0,0
24100000000,true,GNSS_AIDED,12.0011892254543,77.0001498964749,5.782958803264595,13.823465863384683,1.109557110873618,0.0,0,0
24200000000,true,GNSS_AIDED,12.001194275646546,77.00015117086329,5.784956896412358,13.880763891759784,1.109556054215717,0.0,0,0
24300000000,true,GNSS_AIDED,12.001199326335554,77.00015245085652,5.786954999055974,13.938061925230443,1.1095550040196784,0.0,0,0
24400000000,true,GNSS_AIDED,12.001204377515407,77.00015373645688,5.788953111119789,13.995359963756187,1.109553960249157,0.0,0,0
24500000000,true,GNSS_AIDED,12.001209429180188,77.00015502766665,5.790951232539661,14.052658007604975,1.1095529228686762,0.0,0,0
24600000000,true,GNSS_AIDED,12.00121448132397,77.00015632448812,5.792949363237218,14.109956056517433,1.109551891843639,0.0,0,0
24700000000,true,GNSS_AIDED,12.001219533940825,77.00015762692354,5.79494750314437,14.167254110796478,1.1095508671403445,0.0,0,0
24800000000,true,GNSS_AIDED,12.00122458702482,77.00015893497518,5.7969456521929486,14.224552170401978,1.1095498487260016,0.0,0,0
24900000000,true,GNSS_AIDED,12.001229640570022,77.0001602486453,5.7989438103148885,14.281850235584784,1.1095488365687465,0.0,0,0
25000000000,true,GNSS_AIDED,12.001234694570487,77.00016156793615,5.800941977434192,14.33914830601924,1.1095478306376585,0.0,0,0
25100000000,false,GNSS_AIDED,12.001239748959106,77.00016288882681,5.80312711443473,14.396347412832313,1.1539243991032733,0.1,0,0
25200000000,false,GNSS_AIDED,12.001244803958796,77.0001642153749,5.805312251435268,14.453546519645386,1.2090665649920627,0.2,0,0
25300000000,false,GNSS_AIDED,12.00124985956354,77.00016554758298,5.807497388435806,14.510745626458458,1.276502338463665,0.3,0,0
25400000000,false,GNSS_AIDED,12.001254915767321,77.00016688545361,5.809682525436344,14.567944733271531,1.3571700406896583,0.4,0,0
25500000000,false,GNSS_AIDED,12.00125997256412,77.00016822898935,5.811867662436882,14.625143840084661,1.4514746051312748,0.5,0,0
25600000000,false,GNSS_AIDED,12.001265029947906,77.00016957819274,5.81405279943742,14.682342946897734,1.5593913689877186,0.6,0,0
25700000000,false,GNSS_AIDED,12.00127008791265,77.00017093306631,5.8162379364379575,14.739542053710807,1.680588596372061,0.7,0,0
25800000000,false,GNSS_AIDED,12.001275146452315,77.0001722936126,5.818423073438495,14.79674116052388,1.8145431083128951,0.8,0,0
25900000000,false,GNSS_AIDED,12.001280205560864,77.00017365983412,5.820608210439033,14.853940267336952,1.9606339478845536,0.9,0,0
26000000000,false,GNSS_AIDED,12.001285265232251,77.00017503173339,5.822793347439571,14.911139374150025,2.1182096497409595,1.0,0,0
26100000000,false,GNSS_AIDED,12.001290325460428,77.00017640931294,5.824978484440109,14.968338480963098,2.2866315973222693,1.1,0,0
26200000000,false,GNSS_AIDED,12.001295386239342,77.00017779257524,5.827163621440647,15.025537587776228,2.4652988621880447,1.2,0,0
26300000000,false,GNSS_AIDED,12.001300447562937,77.00017918152281,5.829348758441185,15.0827366945893,2.653660172968474,1.3,0,0
26400000000,false,GNSS_AIDED,12.00130550942515,77.00018057615814,5.831533895441723,15.139935801402373,2.8512176855085847,1.4,0,0
26500000000,false,GNSS_AIDED,12.001310571819916,77.0001819764837,5.833719032442261,15.197134908215446,3.0575259525985263,1.5,0,0
26600000000,false,GNSS_AIDED,12.001315634741164,77.00018338250197,5.835904169442799,15.254334015028519,3.27218836206096,1.6,0,0
